date;channel_group;channel_name;value;type_id
2021-09-30T11:42:43;co2konzentration;heizraum;517.0;3
2021-09-30T11:42:50;innentemperatur;heizraum2;21.9;1
2021-09-30T11:42:50;innenfeuchtigkeit;heizraum2;43.94;2
2021-09-30T11:42:50;luftqualitaet;heizraum;241.0;4
2021-09-30T11:42:50;luftdruck;heizraum;1027.13;4
2021-09-30T11:43:29;gaszaehler;heizraum;1495.0;6
2021-09-30T11:44:04;aussentemperatur;nord;11.6;1
2021-09-30T11:44:04;aussenfeuchtigkeit;nord;75.0;2
2021-09-30T11:44:04;innentemperatur;kueche;21.2;1
2021-09-30T11:44:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:44:14;speicher;mitte;55.8;1
2021-09-30T11:44:16;zirkulation;eg;26.8;1
2021-09-30T11:44:17;heizung;vl;27.2;1
2021-09-30T11:44:18;zirkulation;kueche;29.9;1
2021-09-30T11:44:19;heizung;rl;27.1;1
2021-09-30T11:44:20;speicher;unten;36.1;1
2021-09-30T11:44:21;speicher;oben;57.2;1
2021-09-30T11:44:22;heizung;ladung-rl;27.1;1
2021-09-30T11:44:23;zirkulation;og;29.8;1
2021-09-30T11:44:24;kollektor;vl;47.0;1
2021-09-30T11:44:25;zirkulation;warmwasser;51.9;1
2021-09-30T11:44:43;innentemperatur;heizraum;22.18;1
2021-09-30T11:44:43;innenfeuchtigkeit;heizraum;39.61;2
2021-09-30T11:44:43;co2konzentration;heizraum;514.0;3
2021-09-30T11:44:50;innentemperatur;heizraum2;21.92;1
2021-09-30T11:44:50;innenfeuchtigkeit;heizraum2;43.95;2
2021-09-30T11:44:50;luftqualitaet;heizraum;222.0;4
2021-09-30T11:44:50;luftdruck;heizraum;1027.08;4
2021-09-30T11:45:29;gaszaehler;heizraum;1495.0;6
2021-09-30T11:46:05;aussentemperatur;nord;11.6;1
2021-09-30T11:46:05;aussenfeuchtigkeit;nord;75.0;2
2021-09-30T11:46:05;innentemperatur;kueche;21.2;1
2021-09-30T11:46:05;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:46:15;speicher;mitte;55.8;1
2021-09-30T11:46:16;zirkulation;eg;26.8;1
2021-09-30T11:46:17;heizung;vl;31.1;1
2021-09-30T11:46:18;zirkulation;kueche;29.1;1
2021-09-30T11:46:19;heizung;rl;27.1;1
2021-09-30T11:46:20;speicher;unten;35.9;1
2021-09-30T11:46:21;speicher;oben;57.0;1
2021-09-30T11:46:22;heizung;ladung-rl;27.1;1
2021-09-30T11:46:23;zirkulation;og;29.8;1
2021-09-30T11:46:24;kollektor;vl;47.9;1
2021-09-30T11:46:25;zirkulation;warmwasser;52.0;1
2021-09-30T11:46:43;innentemperatur;heizraum;22.22;1
2021-09-30T11:46:43;innenfeuchtigkeit;heizraum;39.64;2
2021-09-30T11:46:43;co2konzentration;heizraum;518.0;3
2021-09-30T11:46:50;innentemperatur;heizraum2;21.93;1
2021-09-30T11:46:50;innenfeuchtigkeit;heizraum2;44.05;2
2021-09-30T11:46:50;luftqualitaet;heizraum;188.0;4
2021-09-30T11:46:50;luftdruck;heizraum;1027.08;4
2021-09-30T11:47:29;gaszaehler;heizraum;1496.0;6
2021-09-30T11:48:04;aussentemperatur;nord;11.6;1
2021-09-30T11:48:04;aussenfeuchtigkeit;nord;75.0;2
2021-09-30T11:48:04;innentemperatur;kueche;21.2;1
2021-09-30T11:48:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:48:15;speicher;mitte;55.2;1
2021-09-30T11:48:16;zirkulation;eg;27.1;1
2021-09-30T11:48:17;heizung;vl;32.9;1
2021-09-30T11:48:18;zirkulation;kueche;29.1;1
2021-09-30T11:48:19;heizung;rl;27.8;1
2021-09-30T11:48:20;speicher;unten;36.1;1
2021-09-30T11:48:21;speicher;oben;57.0;1
2021-09-30T11:48:22;heizung;ladung-rl;27.0;1
2021-09-30T11:48:23;zirkulation;og;29.8;1
2021-09-30T11:48:24;kollektor;vl;46.0;1
2021-09-30T11:48:25;zirkulation;warmwasser;50.9;1
2021-09-30T11:48:42;innentemperatur;heizraum;22.19;1
2021-09-30T11:48:42;innenfeuchtigkeit;heizraum;39.67;2
2021-09-30T11:48:42;co2konzentration;heizraum;517.0;3
2021-09-30T11:48:50;innentemperatur;heizraum2;21.97;1
2021-09-30T11:48:50;innenfeuchtigkeit;heizraum2;43.88;2
2021-09-30T11:48:50;luftqualitaet;heizraum;216.0;4
2021-09-30T11:48:50;luftdruck;heizraum;1027.0700000000002;4
2021-09-30T11:49:29;gaszaehler;heizraum;1496.0;6
2021-09-30T11:50:04;aussentemperatur;nord;11.6;1
2021-09-30T11:50:04;aussenfeuchtigkeit;nord;75.0;2
2021-09-30T11:50:04;innentemperatur;kueche;21.2;1
2021-09-30T11:50:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:50:14;speicher;mitte;55.2;1
2021-09-30T11:50:15;zirkulation;eg;27.0;1
2021-09-30T11:50:16;heizung;vl;33.1;1
2021-09-30T11:50:17;zirkulation;kueche;29.1;1
2021-09-30T11:50:18;heizung;rl;28.8;1
2021-09-30T11:50:19;speicher;unten;36.9;1
2021-09-30T11:50:21;speicher;oben;56.9;1
2021-09-30T11:50:22;heizung;ladung-rl;26.9;1
2021-09-30T11:50:23;zirkulation;og;29.9;1
2021-09-30T11:50:24;kollektor;vl;47.8;1
2021-09-30T11:50:25;zirkulation;warmwasser;49.8;1
2021-09-30T11:50:42;innentemperatur;heizraum;22.22;1
2021-09-30T11:50:42;innenfeuchtigkeit;heizraum;39.78;2
2021-09-30T11:50:42;co2konzentration;heizraum;519.0;3
2021-09-30T11:50:50;innentemperatur;heizraum2;21.96;1
2021-09-30T11:50:50;innenfeuchtigkeit;heizraum2;44.1;2
2021-09-30T11:50:50;luftqualitaet;heizraum;178.0;4
2021-09-30T11:50:50;luftdruck;heizraum;1027.06;4
2021-09-30T11:51:29;gaszaehler;heizraum;1496.0;6
2021-09-30T11:52:04;aussentemperatur;nord;11.7;1
2021-09-30T11:52:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T11:52:04;innentemperatur;kueche;21.2;1
2021-09-30T11:52:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:52:14;speicher;mitte;55.1;1
2021-09-30T11:52:15;zirkulation;eg;25.8;1
2021-09-30T11:52:16;heizung;vl;31.2;1
2021-09-30T11:52:17;zirkulation;kueche;29.9;1
2021-09-30T11:52:18;heizung;rl;30.1;1
2021-09-30T11:52:19;speicher;unten;37.1;1
2021-09-30T11:52:21;speicher;oben;57.2;1
2021-09-30T11:52:22;heizung;ladung-rl;26.9;1
2021-09-30T11:52:23;zirkulation;og;30.8;1
2021-09-30T11:52:24;kollektor;vl;47.1;1
2021-09-30T11:52:25;zirkulation;warmwasser;52.1;1
2021-09-30T11:52:42;innentemperatur;heizraum;22.17;1
2021-09-30T11:52:42;innenfeuchtigkeit;heizraum;40.33;2
2021-09-30T11:52:42;co2konzentration;heizraum;520.0;3
2021-09-30T11:52:50;innentemperatur;heizraum2;21.93;1
2021-09-30T11:52:50;innenfeuchtigkeit;heizraum2;44.58;2
2021-09-30T11:52:50;luftqualitaet;heizraum;136.0;4
2021-09-30T11:52:50;luftdruck;heizraum;1027.05;4
2021-09-30T11:53:29;gaszaehler;heizraum;1496.0;6
2021-09-30T11:54:05;aussentemperatur;nord;11.7;1
2021-09-30T11:54:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T11:54:05;innentemperatur;kueche;21.2;1
2021-09-30T11:54:05;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:54:15;speicher;mitte;55.0;1
2021-09-30T11:54:16;zirkulation;eg;24.1;1
2021-09-30T11:54:17;heizung;vl;30.1;1
2021-09-30T11:54:18;zirkulation;kueche;29.8;1
2021-09-30T11:54:19;heizung;rl;29.9;1
2021-09-30T11:54:20;speicher;unten;36.8;1
2021-09-30T11:54:21;speicher;oben;57.0;1
2021-09-30T11:54:22;heizung;ladung-rl;26.9;1
2021-09-30T11:54:24;zirkulation;og;32.9;1
2021-09-30T11:54:25;kollektor;vl;44.8;1
2021-09-30T11:54:26;zirkulation;warmwasser;52.8;1
2021-09-30T11:54:43;innentemperatur;heizraum;22.03;1
2021-09-30T11:54:43;innenfeuchtigkeit;heizraum;40.3;2
2021-09-30T11:54:43;co2konzentration;heizraum;511.0;3
2021-09-30T11:54:50;innentemperatur;heizraum2;21.79;1
2021-09-30T11:54:50;innenfeuchtigkeit;heizraum2;44.61;2
2021-09-30T11:54:50;luftqualitaet;heizraum;130.0;4
2021-09-30T11:54:50;luftdruck;heizraum;1027.05;4
2021-09-30T11:55:30;gaszaehler;heizraum;1496.0;6
2021-09-30T11:56:05;aussentemperatur;nord;11.7;1
2021-09-30T11:56:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T11:56:05;innentemperatur;kueche;21.2;1
2021-09-30T11:56:05;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:56:15;speicher;mitte;54.9;1
2021-09-30T11:56:16;zirkulation;eg;24.9;1
2021-09-30T11:56:17;heizung;vl;29.9;1
2021-09-30T11:56:18;zirkulation;kueche;29.9;1
2021-09-30T11:56:19;heizung;rl;28.9;1
2021-09-30T11:56:20;speicher;unten;37.0;1
2021-09-30T11:56:21;speicher;oben;56.9;1
2021-09-30T11:56:23;heizung;ladung-rl;26.9;1
2021-09-30T11:56:24;zirkulation;og;31.1;1
2021-09-30T11:56:25;kollektor;vl;46.1;1
2021-09-30T11:56:26;zirkulation;warmwasser;52.8;1
2021-09-30T11:56:43;innentemperatur;heizraum;21.96;1
2021-09-30T11:56:43;innenfeuchtigkeit;heizraum;40.23;2
2021-09-30T11:56:43;co2konzentration;heizraum;506.0;3
2021-09-30T11:56:51;innentemperatur;heizraum2;21.8;1
2021-09-30T11:56:51;innenfeuchtigkeit;heizraum2;44.35;2
2021-09-30T11:56:51;luftqualitaet;heizraum;98.0;4
2021-09-30T11:56:51;luftdruck;heizraum;1027.02;4
2021-09-30T11:57:30;gaszaehler;heizraum;1496.0;6
2021-09-30T11:58:04;aussentemperatur;nord;11.7;1
2021-09-30T11:58:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T11:58:04;innentemperatur;kueche;21.2;1
2021-09-30T11:58:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T11:58:14;speicher;mitte;54.8;1
2021-09-30T11:58:15;zirkulation;eg;25.8;1
2021-09-30T11:58:16;heizung;vl;28.9;1
2021-09-30T11:58:17;zirkulation;kueche;31.9;1
2021-09-30T11:58:19;heizung;rl;29.1;1
2021-09-30T11:58:20;speicher;unten;37.1;1
2021-09-30T11:58:21;speicher;oben;56.9;1
2021-09-30T11:58:22;heizung;ladung-rl;26.9;1
2021-09-30T11:58:23;zirkulation;og;30.2;1
2021-09-30T11:58:24;kollektor;vl;44.8;1
2021-09-30T11:58:25;zirkulation;warmwasser;53.0;1
2021-09-30T11:58:42;innentemperatur;heizraum;21.93;1
2021-09-30T11:58:42;innenfeuchtigkeit;heizraum;40.31;2
2021-09-30T11:58:42;co2konzentration;heizraum;506.0;3
2021-09-30T11:58:50;innentemperatur;heizraum2;21.84;1
2021-09-30T11:58:50;innenfeuchtigkeit;heizraum2;44.3;2
2021-09-30T11:58:50;luftqualitaet;heizraum;124.0;4
2021-09-30T11:58:50;luftdruck;heizraum;1026.98;4
2021-09-30T11:59:29;gaszaehler;heizraum;1496.0;6
2021-09-30T12:00:07;aussentemperatur;nord;11.6;1
2021-09-30T12:00:07;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:00:07;innentemperatur;kueche;21.2;1
2021-09-30T12:00:07;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T12:00:19;speicher;mitte;54.8;1
2021-09-30T12:00:21;zirkulation;eg;26.9;1
2021-09-30T12:00:22;heizung;vl;28.9;1
2021-09-30T12:00:23;zirkulation;kueche;35.8;1
2021-09-30T12:00:24;heizung;rl;28.2;1
2021-09-30T12:00:25;speicher;unten;37.8;1
2021-09-30T12:00:26;speicher;oben;56.8;1
2021-09-30T12:00:27;heizung;ladung-rl;26.9;1
2021-09-30T12:00:40;gaszaehler;heizraum;1496.0;6
2021-09-30T12:00:29;zirkulation;og;29.8;1
2021-09-30T12:00:30;kollektor;vl;43.8;1
2021-09-30T12:00:31;zirkulation;warmwasser;53.8;1
2021-09-30T12:00:48;innentemperatur;heizraum;22.0;1
2021-09-30T12:00:48;innenfeuchtigkeit;heizraum;39.89;2
2021-09-30T12:00:48;co2konzentration;heizraum;509.0;3
2021-09-30T12:00:56;innentemperatur;heizraum2;21.84;1
2021-09-30T12:00:56;innenfeuchtigkeit;heizraum2;44.17;2
2021-09-30T12:00:56;luftqualitaet;heizraum;101.0;4
2021-09-30T12:00:56;luftdruck;heizraum;1026.96;4
2021-09-30T12:01:35;gaszaehler;heizraum;1496.0;6
2021-09-30T12:02:04;aussentemperatur;nord;11.6;1
2021-09-30T12:02:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:02:04;innentemperatur;kueche;21.2;1
2021-09-30T12:02:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T12:02:14;speicher;mitte;55.2;1
2021-09-30T12:02:15;zirkulation;eg;28.1;1
2021-09-30T12:02:16;heizung;vl;28.1;1
2021-09-30T12:02:17;zirkulation;kueche;35.9;1
2021-09-30T12:02:18;heizung;rl;27.9;1
2021-09-30T12:02:20;speicher;unten;37.9;1
2021-09-30T12:02:21;speicher;oben;56.2;1
2021-09-30T12:02:22;heizung;ladung-rl;26.9;1
2021-09-30T12:02:23;zirkulation;og;28.9;1
2021-09-30T12:02:24;kollektor;vl;42.9;1
2021-09-30T12:02:25;zirkulation;warmwasser;53.1;1
2021-09-30T12:02:43;innentemperatur;heizraum;22.07;1
2021-09-30T12:02:43;innenfeuchtigkeit;heizraum;39.88;2
2021-09-30T12:02:43;co2konzentration;heizraum;509.0;3
2021-09-30T12:02:50;innentemperatur;heizraum2;21.87;1
2021-09-30T12:02:50;innenfeuchtigkeit;heizraum2;44.06;2
2021-09-30T12:02:50;luftqualitaet;heizraum;128.0;4
2021-09-30T12:02:50;luftdruck;heizraum;1026.92;4
2021-09-30T12:03:29;gaszaehler;heizraum;1496.0;6
2021-09-30T12:04:04;aussentemperatur;nord;11.5;1
2021-09-30T12:04:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:04:04;innentemperatur;kueche;21.2;1
2021-09-30T12:04:04;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T12:04:14;speicher;mitte;55.2;1
2021-09-30T12:04:15;zirkulation;eg;27.8;1
2021-09-30T12:04:17;heizung;vl;28.2;1
2021-09-30T12:04:18;zirkulation;kueche;35.2;1
2021-09-30T12:04:19;heizung;rl;28.1;1
2021-09-30T12:04:20;speicher;unten;38.1;1
2021-09-30T12:04:21;speicher;oben;56.2;1
2021-09-30T12:04:22;heizung;ladung-rl;26.8;1
2021-09-30T12:04:23;zirkulation;og;29.2;1
2021-09-30T12:04:24;kollektor;vl;42.1;1
2021-09-30T12:04:25;zirkulation;warmwasser;51.9;1
2021-09-30T12:04:42;innentemperatur;heizraum;22.12;1
2021-09-30T12:04:42;innenfeuchtigkeit;heizraum;39.62;2
2021-09-30T12:04:42;co2konzentration;heizraum;517.0;3
2021-09-30T12:04:50;innentemperatur;heizraum2;21.94;1
2021-09-30T12:04:50;innenfeuchtigkeit;heizraum2;43.86;2
2021-09-30T12:04:50;luftqualitaet;heizraum;116.0;4
2021-09-30T12:04:50;luftdruck;heizraum;1026.92;4
2021-09-30T12:05:29;gaszaehler;heizraum;1496.0;6
2021-09-30T12:06:05;aussentemperatur;nord;11.5;1
2021-09-30T12:06:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:06:05;innentemperatur;kueche;21.2;1
2021-09-30T12:06:05;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T12:06:15;speicher;mitte;55.1;1
2021-09-30T12:06:16;zirkulation;eg;27.8;1
2021-09-30T12:06:17;heizung;vl;27.9;1
2021-09-30T12:06:18;zirkulation;kueche;33.8;1
2021-09-30T12:06:19;heizung;rl;27.8;1
2021-09-30T12:06:20;speicher;unten;38.1;1
2021-09-30T12:06:21;speicher;oben;56.2;1
2021-09-30T12:06:22;heizung;ladung-rl;26.8;1
2021-09-30T12:06:23;zirkulation;og;28.8;1
2021-09-30T12:06:24;kollektor;vl;41.8;1
2021-09-30T12:06:25;zirkulation;warmwasser;50.2;1
2021-09-30T12:06:43;innentemperatur;heizraum;22.05;1
2021-09-30T12:06:43;innenfeuchtigkeit;heizraum;39.53;2
2021-09-30T12:06:43;co2konzentration;heizraum;520.0;3
2021-09-30T12:06:50;innentemperatur;heizraum2;21.95;1
2021-09-30T12:06:50;innenfeuchtigkeit;heizraum2;43.72;2
2021-09-30T12:06:50;luftqualitaet;heizraum;108.0;4
2021-09-30T12:06:50;luftdruck;heizraum;1026.9099999999999;4
2021-09-30T12:07:29;gaszaehler;heizraum;1496.0;6
2021-09-30T12:08:05;aussentemperatur;nord;11.5;1
2021-09-30T12:08:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:08:05;innentemperatur;kueche;21.2;1
2021-09-30T12:08:05;innenfeuchtigkeit;kueche;52.0;2
2021-09-30T12:08:15;speicher;mitte;55.1;1
2021-09-30T12:08:16;zirkulation;eg;28.2;1
2021-09-30T12:08:17;heizung;vl;27.1;1
2021-09-30T12:08:18;zirkulation;kueche;31.0;1
2021-09-30T12:08:19;heizung;rl;27.1;1
2021-09-30T12:08:20;speicher;unten;37.8;1
2021-09-30T12:08:21;speicher;oben;56.2;1
2021-09-30T12:08:22;heizung;ladung-rl;26.8;1
2021-09-30T12:08:23;zirkulation;og;28.9;1
2021-09-30T12:08:24;kollektor;vl;42.1;1
2021-09-30T12:08:25;zirkulation;warmwasser;49.0;1
2021-09-30T12:08:43;innentemperatur;heizraum;22.14;1
2021-09-30T12:08:43;innenfeuchtigkeit;heizraum;39.55;2
2021-09-30T12:08:43;co2konzentration;heizraum;517.0;3
2021-09-30T12:08:50;innentemperatur;heizraum2;21.92;1
2021-09-30T12:08:50;innenfeuchtigkeit;heizraum2;43.74;2
2021-09-30T12:08:50;luftqualitaet;heizraum;117.0;4
2021-09-30T12:08:50;luftdruck;heizraum;1026.94;4
2021-09-30T12:09:29;gaszaehler;heizraum;1496.0;6
2021-09-30T12:10:05;aussentemperatur;nord;11.5;1
2021-09-30T12:10:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:10:05;innentemperatur;kueche;21.2;1
2021-09-30T12:10:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:10:15;speicher;mitte;55.1;1
2021-09-30T12:10:16;zirkulation;eg;28.1;1
2021-09-30T12:10:17;heizung;vl;26.9;1
2021-09-30T12:10:18;zirkulation;kueche;28.8;1
2021-09-30T12:10:19;heizung;rl;26.8;1
2021-09-30T12:10:20;speicher;unten;37.8;1
2021-09-30T12:10:21;speicher;oben;56.2;1
2021-09-30T12:10:22;heizung;ladung-rl;26.8;1
2021-09-30T12:10:23;zirkulation;og;28.9;1
2021-09-30T12:10:24;kollektor;vl;45.9;1
2021-09-30T12:10:25;zirkulation;warmwasser;47.9;1
2021-09-30T12:10:43;innentemperatur;heizraum;22.12;1
2021-09-30T12:10:43;innenfeuchtigkeit;heizraum;39.5;2
2021-09-30T12:10:43;co2konzentration;heizraum;514.0;3
2021-09-30T12:10:50;innentemperatur;heizraum2;21.92;1
2021-09-30T12:10:50;innenfeuchtigkeit;heizraum2;43.69;2
2021-09-30T12:10:50;luftqualitaet;heizraum;109.0;4
2021-09-30T12:10:50;luftdruck;heizraum;1026.95;4
2021-09-30T12:11:30;gaszaehler;heizraum;1496.0;6
2021-09-30T12:12:05;aussentemperatur;nord;11.5;1
2021-09-30T12:12:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:12:05;innentemperatur;kueche;21.2;1
2021-09-30T12:12:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:12:15;speicher;mitte;55.1;1
2021-09-30T12:12:16;zirkulation;eg;27.9;1
2021-09-30T12:12:17;heizung;vl;27.2;1
2021-09-30T12:12:18;zirkulation;kueche;29.0;1
2021-09-30T12:12:19;heizung;rl;27.1;1
2021-09-30T12:12:20;speicher;unten;37.9;1
2021-09-30T12:12:21;speicher;oben;56.1;1
2021-09-30T12:12:22;heizung;ladung-rl;26.8;1
2021-09-30T12:12:23;zirkulation;og;29.1;1
2021-09-30T12:12:24;kollektor;vl;43.8;1
2021-09-30T12:12:25;zirkulation;warmwasser;46.9;1
2021-09-30T12:12:43;innentemperatur;heizraum;22.15;1
2021-09-30T12:12:43;innenfeuchtigkeit;heizraum;39.49;2
2021-09-30T12:12:43;co2konzentration;heizraum;522.0;3
2021-09-30T12:12:50;innentemperatur;heizraum2;21.94;1
2021-09-30T12:12:50;innenfeuchtigkeit;heizraum2;43.74;2
2021-09-30T12:12:50;luftqualitaet;heizraum;92.0;4
2021-09-30T12:12:50;luftdruck;heizraum;1026.9299999999998;4
2021-09-30T12:13:30;gaszaehler;heizraum;1496.0;6
2021-09-30T12:14:04;aussentemperatur;nord;11.5;1
2021-09-30T12:14:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:14:04;innentemperatur;kueche;21.2;1
2021-09-30T12:14:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:14:15;speicher;mitte;55.1;1
2021-09-30T12:14:16;zirkulation;eg;27.8;1
2021-09-30T12:14:17;heizung;vl;30.9;1
2021-09-30T12:14:18;zirkulation;kueche;29.2;1
2021-09-30T12:14:19;heizung;rl;27.0;1
2021-09-30T12:14:20;speicher;unten;38.0;1
2021-09-30T12:14:21;speicher;oben;56.1;1
2021-09-30T12:14:22;heizung;ladung-rl;27.2;1
2021-09-30T12:14:23;zirkulation;og;29.9;1
2021-09-30T12:14:24;kollektor;vl;46.0;1
2021-09-30T12:14:25;zirkulation;warmwasser;45.9;1
2021-09-30T12:14:43;innentemperatur;heizraum;22.17;1
2021-09-30T12:14:43;innenfeuchtigkeit;heizraum;39.49;2
2021-09-30T12:14:43;co2konzentration;heizraum;521.0;3
2021-09-30T12:14:50;innentemperatur;heizraum2;21.95;1
2021-09-30T12:14:50;innenfeuchtigkeit;heizraum2;43.74;2
2021-09-30T12:14:50;luftqualitaet;heizraum;90.0;4
2021-09-30T12:14:50;luftdruck;heizraum;1026.9099999999999;4
2021-09-30T12:15:30;gaszaehler;heizraum;1496.0;6
2021-09-30T12:16:05;aussentemperatur;nord;11.5;1
2021-09-30T12:16:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:16:05;innentemperatur;kueche;21.2;1
2021-09-30T12:16:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:16:15;speicher;mitte;55.0;1
2021-09-30T12:16:16;zirkulation;eg;27.1;1
2021-09-30T12:16:17;heizung;vl;33.1;1
2021-09-30T12:16:18;zirkulation;kueche;29.1;1
2021-09-30T12:16:19;heizung;rl;27.0;1
2021-09-30T12:16:20;speicher;unten;38.1;1
2021-09-30T12:16:21;speicher;oben;56.1;1
2021-09-30T12:16:22;heizung;ladung-rl;27.2;1
2021-09-30T12:16:23;zirkulation;og;29.8;1
2021-09-30T12:16:25;kollektor;vl;47.2;1
2021-09-30T12:16:26;zirkulation;warmwasser;45.0;1
2021-09-30T12:16:43;innentemperatur;heizraum;22.22;1
2021-09-30T12:16:43;innenfeuchtigkeit;heizraum;39.47;2
2021-09-30T12:16:43;co2konzentration;heizraum;515.0;3
2021-09-30T12:16:51;innentemperatur;heizraum2;21.97;1
2021-09-30T12:16:51;innenfeuchtigkeit;heizraum2;43.8;2
2021-09-30T12:16:51;luftqualitaet;heizraum;78.0;4
2021-09-30T12:16:51;luftdruck;heizraum;1026.9099999999999;5
2021-09-30T12:17:30;gaszaehler;heizraum;1496.0;6
2021-09-30T12:18:04;aussentemperatur;nord;11.5;1
2021-09-30T12:18:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:18:04;innentemperatur;kueche;21.2;1
2021-09-30T12:18:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:18:14;speicher;mitte;55.0;1
2021-09-30T12:18:15;zirkulation;eg;27.0;1
2021-09-30T12:18:17;heizung;vl;33.9;1
2021-09-30T12:18:18;zirkulation;kueche;30.1;1
2021-09-30T12:18:19;heizung;rl;29.0;1
2021-09-30T12:18:20;speicher;unten;38.8;1
2021-09-30T12:18:21;speicher;oben;56.1;1
2021-09-30T12:18:22;heizung;ladung-rl;27.1;1
2021-09-30T12:18:23;zirkulation;og;30.8;1
2021-09-30T12:18:24;kollektor;vl;47.8;1
2021-09-30T12:18:25;zirkulation;warmwasser;44.1;1
2021-09-30T12:18:43;innentemperatur;heizraum;22.19;1
2021-09-30T12:18:43;innenfeuchtigkeit;heizraum;39.88;2
2021-09-30T12:18:43;co2konzentration;heizraum;515.0;3
2021-09-30T12:18:50;innentemperatur;heizraum2;21.99;1
2021-09-30T12:18:50;innenfeuchtigkeit;heizraum2;44.1;2
2021-09-30T12:18:50;luftqualitaet;heizraum;53.0;4
2021-09-30T12:18:50;luftdruck;heizraum;1026.8899999999999;5
2021-09-30T12:19:30;gaszaehler;heizraum;1496.0;6
2021-09-30T12:20:05;aussentemperatur;nord;11.5;1
2021-09-30T12:20:05;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:20:05;innentemperatur;kueche;21.2;1
2021-09-30T12:20:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:20:15;speicher;mitte;55.0;1
2021-09-30T12:20:16;zirkulation;eg;26.9;1
2021-09-30T12:20:17;heizung;vl;31.1;1
2021-09-30T12:20:18;zirkulation;kueche;30.8;1
2021-09-30T12:20:19;heizung;rl;30.0;1
2021-09-30T12:20:20;speicher;unten;38.9;1
2021-09-30T12:20:22;speicher;oben;56.1;1
2021-09-30T12:20:23;heizung;ladung-rl;27.1;1
2021-09-30T12:20:24;zirkulation;og;31.0;1
2021-09-30T12:20:25;kollektor;vl;46.8;1
2021-09-30T12:20:26;zirkulation;warmwasser;43.8;1
2021-09-30T12:20:43;innentemperatur;heizraum;22.18;1
2021-09-30T12:20:43;innenfeuchtigkeit;heizraum;39.74;2
2021-09-30T12:20:43;co2konzentration;heizraum;514.0;3
2021-09-30T12:20:51;innentemperatur;heizraum2;22.0;1
2021-09-30T12:20:51;innenfeuchtigkeit;heizraum2;43.91;2
2021-09-30T12:20:51;luftqualitaet;heizraum;82.0;4
2021-09-30T12:20:51;luftdruck;heizraum;1026.88;5
2021-09-30T12:21:30;gaszaehler;heizraum;1496.0;6
2021-09-30T12:22:04;aussentemperatur;nord;11.5;1
2021-09-30T12:22:04;aussenfeuchtigkeit;nord;74.0;2
2021-09-30T12:22:04;innentemperatur;kueche;21.2;1
2021-09-30T12:22:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T12:22:14;speicher;mitte;54.9;1
2021-09-30T12:22:15;zirkulation;eg;26.9;1
2021-09-30T12:22:16;heizung;vl;30.8;1
2021-09-30T12:22:17;zirkulation;kueche;31.1;1
2021-09-30T12:22:18;heizung;rl;30.1;1
2021-09-30T12:22:19;speicher;unten;39.1;1
2021-09-30T12:22:20;speicher;oben;56.1;1
2021-09-30T12:22:21;heizung;ladung-rl;27.1;1
2021-09-30T12:22:23;zirkulation;og;32.0;1
2021-09-30T12:22:24;kollektor;vl;48.9;1
2021-09-30T12:22:25;zirkulation;warmwasser;42.9;1
2021-09-30T12:22:42;innentemperatur;heizraum;22.22;1
2021-09-30T12:22:42;innenfeuchtigkeit;heizraum;39.55;2
